fiscalyear,school,from_full,to_full,total_trips,total_emissions,from_lat,from_lng,to_lat,to_lng
FY2023-24,550,"Las Vegas, Nevada, United States","San Jose, California, United States",3,225.2766623,36.2533896,-115.2794366,37.3361663,-121.890591
FY2023-24,550,"London, Gb","Washington, District Of Columbia, United States",4,2592.661547,51.5074456,-0.1277653,38.8950368,-77.0365427
FY2023-24,550,"Los Angeles, California, United States","Miami, Florida, United States",1,413.2408143,34.0536909,-118.242766,25.7741728,-80.19362
FY2023-24,550,"Louisville, Kentucky, United States","Baltimore, Maryland, United States",1,96.15705152,38.2542376,-85.759407,39.2908816,-76.610759
FY2023-24,550,"Miami, Florida, United States","Charlotte, North Carolina, United States",1,126.9741187,25.7741728,-80.19362,35.2272086,-80.8430827
FY2023-24,550,"Miami, Florida, United States","Las Vegas, Nevada, United States",1,383.6983417,25.7741728,-80.19362,36.2533896,-115.2794366
FY2023-24,550,"Miami, Florida, United States","Los Angeles, California, United States",1,413.2408143,25.7741728,-80.19362,34.0536909,-118.242766
FY2023-24,550,"Minneapolis/St Paul, Minnesota, United States","Baltimore, Maryland, United States",2,363.9534648,44.878019050000006,-93.22092805,39.2908816,-76.610759
FY2023-24,550,"Mumbai, In","London, Gb",4,3168.651312,19.054999,72.8692035,51.5074456,-0.1277653
FY2023-24,550,"Nashville, Tennessee, United States","Baltimore, Maryland, United States",1,114.1011666,36.1622767,-86.7742984,39.2908816,-76.610759
FY2023-24,550,"Newark, New Jersey, United States","West Palm Beach, Florida, United States",1,181.1466583,40.735657,-74.1723667,26.715364,-80.0532942
FY2023-24,550,"Orlando, Florida, United States","Baltimore, Maryland, United States",3,460.5006058,28.5421109,-81.3790304,39.2908816,-76.610759
FY2023-24,550,"Philadelphia, Pennsylvania, United States","Chicago, Illinois, United States",1,131.6551923,39.9527237,-75.1635262,41.8755616,-87.6244212
FY2023-24,550,"Phoenix, Arizona, United States","Dallas, Texas, United States",1,168.7136908,33.4484367,-112.074141,32.7762719,-96.7968559
FY2023-24,550,"Portland, Maine, United States","Baltimore, Maryland, United States",3,263.8955187,43.6573605,-70.2586618,39.2908816,-76.610759
FY2023-24,550,"Raleigh/Durham, North Carolina, United States","Orlando, Florida, United States",1,104.1538854,35.880361449999995,-78.78723822,28.5421109,-81.3790304
FY2023-24,550,"Salisbury/Ocean City, Maryland, United States","Philadelphia, Pennsylvania, United States",1,25.48282067,38.33941605,-75.51010496,39.9527237,-75.1635262
FY2023-24,550,"Salt Lake City, Utah, United States","Baltimore, Maryland, United States",3,986.0463608,40.7596198,-111.886797,39.2908816,-76.610759
FY2023-24,550,"San Antonio, Texas, United States","Baltimore, Maryland, United States",1,248.3690511,29.4246002,-98.4951405,39.2908816,-76.610759
FY2023-24,550,"San Diego, California, United States","San Antonio, Texas, United States",1,199.1905637,32.7174202,-117.162772,29.4246002,-98.4951405
FY2023-24,550,"San Jose, California, United States","Salt Lake City, Utah, United States",3,341.1332315,37.3361663,-121.890591,40.7596198,-111.886797
FY2023-24,550,"Sarasota/Bradenton, Florida, United States","Baltimore, Maryland, United States",2,343.2787235,27.395988350000003,-82.55407423,39.2908816,-76.610759
FY2023-24,550,"Syracuse, New York, United States","Baltimore, Maryland, United States",1,65.63028343,43.0481221,-76.1474244,39.2908816,-76.610759
FY2023-24,550,"Tampa, Florida, United States","Baltimore, Maryland, United States",4,657.690827,27.9477595,-82.458444,39.2908816,-76.610759
FY2023-24,550,"Tucson, Arizona, United States","Denver, Colorado, United States",1,124.4385373,32.2228765,-110.974847,39.7392364,-104.984862
FY2023-24,550,"Tucson, Arizona, United States","Minneapolis/St Paul, Minnesota, United States",2,458.5274789,32.2228765,-110.974847,44.878019050000006,-93.22092805
FY2023-24,550,"Washington, District Of Columbia, United States","Dubai, United Arab Emirates",4,4988.609145,38.8950368,-77.0365427,25.074282349999997,55.18853865430702
FY2023-24,550,"Washington, District Of Columbia, United States","Fort Lauderdale, Florida, United States",1,175.5402563,38.8950368,-77.0365427,26.1223084,-80.1433786
FY2023-24,550,"Washington, District Of Columbia, United States","Phoenix, Arizona, United States",1,349.0257391,38.8950368,-77.0365427,33.4484367,-112.074141
FY2023-24,550,"West Palm Beach, Florida, United States","Baltimore, Maryland, United States",1,172.4195407,26.715364,-80.0532942,39.2908816,-76.610759
FY2023-24,550,"West Palm Beach, Florida, United States","Newark, New Jersey, United States",1,181.1466583,26.715364,-80.0532942,40.735657,-74.1723667
FY2023-24,550,"West Palm Beach, Florida, United States","Washington, District Of Columbia, United States",1,167.3483777,26.715364,-80.0532942,38.8950368,-77.0365427
FY2023-24,550,"Wilmington, North Carolina, United States","Charlotte, North Carolina, United States",1,44.23433022,34.2257282,-77.9447107,35.2272086,-80.8430827
FY2023-24,555,"Baltimore, Maryland, United States","Charlotte, North Carolina, United States",3,210.6483076,39.2908816,-76.610759,35.2272086,-80.8430827
FY2023-24,555,"Baltimore, Maryland, United States","Houston, Texas, United States",2,439.7759693,39.2908816,-76.610759,29.7589382,-95.3676974
FY2023-24,555,"Baltimore, Maryland, United States","Orlando, Florida, United States",1,153.5002019,39.2908816,-76.610759,28.5421109,-81.3790304
FY2023-24,555,"Charlotte, North Carolina, United States","Baltimore, Maryland, United States",1,70.21610253,35.2272086,-80.8430827,39.2908816,-76.610759
FY2023-24,555,"Charlotte, North Carolina, United States","Madison, Wisconsin, United States",3,413.68987074000006,35.2272086,-80.8430827,43.074761,-89.3837613
FY2023-24,555,"Chicago, Illinois, United States","Baltimore, Maryland, United States",2,241.4653748,41.8755616,-87.6244212,39.2908816,-76.610759
FY2023-24,555,"Houston, Texas, United States","Baltimore, Maryland, United States",2,439.7759693,29.7589382,-95.3676974,39.2908816,-76.610759
FY2023-24,555,"Madison, Wisconsin, United States","Charlotte, North Carolina, United States",1,137.8966236,43.074761,-89.3837613,35.2272086,-80.8430827
FY2023-24,555,"Milwaukee, Wisconsin, United States","Chicago, Illinois, United States",2,31.73332386,43.0386475,-87.9090751,41.8755616,-87.6244212
FY2023-24,555,"Orlando, Florida, United States","Baltimore, Maryland, United States",2,307.0004038,28.5421109,-81.3790304,39.2908816,-76.610759
FY2023-24,587,"Atlanta, Georgia, United States","Baltimore, Maryland, United States",5,560.7535965999999,33.7489924,-84.3902644,39.2908816,-76.610759
FY2023-24,587,"Atlanta, Georgia, United States","Madison, Wisconsin, United States",12,1654.7594829600002,33.7489924,-84.3902644,43.074761,-89.3837613
FY2023-24,587,"Atlanta, Georgia, United States","Tampa, Florida, United States",1,79.18816008,33.7489924,-84.3902644,27.9477595,-82.458444
FY2023-24,587,"Atlanta, Georgia, United States","Washington, District Of Columbia, United States",1,106.4944222,33.7489924,-84.3902644,38.8950368,-77.0365427
FY2023-24,587,"Baltimore, Maryland, United States","Atlanta, Georgia, United States",12,1345.808632,39.2908816,-76.610759,33.7489924,-84.3902644
FY2023-24,587,"Baltimore, Maryland, United States","Charlotte, North Carolina, United States",3,210.6483076,39.2908816,-76.610759,35.2272086,-80.8430827
FY2023-24,587,"Baltimore, Maryland, United States","Chicago, Illinois, United States",10,1207.326874,39.2908816,-76.610759,41.8755616,-87.6244212
FY2023-24,587,"Baltimore, Maryland, United States","Denver, Colorado, United States",2,525.7498716,39.2908816,-76.610759,39.7392364,-104.984862
FY2023-24,587,"Baltimore, Maryland, United States","Detroit, Michigan, United States",4,317.5328192,39.2908816,-76.610759,42.3315509,-83.0466403
FY2023-24,587,"Baltimore, Maryland, United States","Fort Lauderdale, Florida, United States",1,180.6114193,39.2908816,-76.610759,26.1223084,-80.1433786
FY2023-24,587,"Baltimore, Maryland, United States","Houston, Texas, United States",1,219.8879847,39.2908816,-76.610759,29.7589382,-95.3676974
FY2023-24,587,"Baltimore, Maryland, United States","Minneapolis/St Paul, Minnesota, United States",1,181.9767324,39.2908816,-76.610759,44.878019050000006,-93.22092805
FY2023-24,587,"Baltimore, Maryland, United States","Orlando, Florida, United States",1,153.5002019,39.2908816,-76.610759,28.5421109,-81.3790304
FY2023-24,587,"Baltimore, Maryland, United States","Panama City, Pa",1,368.8386549,39.2908816,-76.610759,8.9714493,-79.5341802
FY2023-24,587,"Baltimore, Maryland, United States","Tampa, Florida, United States",1,164.4227068,39.2908816,-76.610759,27.9477595,-82.458444
FY2023-24,587,"Boston, Massachusetts, United States","Los Angeles, California, United States",1,460.4733902,42.3554334,-71.060511,34.0536909,-118.242766
FY2023-24,587,"Bucharest, Ro","Munich, Germany",1,141.7975182,44.4361414,26.1027202,48.1371079,11.5753822
FY2023-24,587,"Charlotte, North Carolina, United States","Baltimore, Maryland, United States",7,491.5127177,35.2272086,-80.8430827,39.2908816,-76.610759
FY2023-24,587,"Charlotte, North Carolina, United States","Madison, Wisconsin, United States",3,413.68987074000006,35.2272086,-80.8430827,43.074761,-89.3837613
FY2023-24,587,"Charlotte, North Carolina, United States","Moline, Illinois, United States",2,262.1401161,35.2272086,-80.8430827,41.5058344,-90.5136642
FY2023-24,587,"Charlotte, North Carolina, United States","Tampa, Florida, United States",2,198.1654449,35.2272086,-80.8430827,27.9477595,-82.458444
FY2023-24,587,"Chicago, Illinois, United States","Baltimore, Maryland, United States",4,482.9307496,41.8755616,-87.6244212,39.2908816,-76.610759
FY2023-24,587,"Chicago, Illinois, United States","Harrisburg, Pennsylvania, United States",2,230.9329594,41.8755616,-87.6244212,40.2663107,-76.8861122
FY2023-24,587,"Chicago, Illinois, United States","Madison, Wisconsin, United States",11,285.5999147,41.8755616,-87.6244212,43.074761,-89.3837613
FY2023-24,587,"Denver, Colorado, United States","Baltimore, Maryland, United States",2,525.7498716,39.7392364,-104.984862,39.2908816,-76.610759
FY2023-24,587,"Detroit, Michigan, United States","Baltimore, Maryland, United States",6,476.2992289,42.3315509,-83.0466403,39.2908816,-76.610759
FY2023-24,587,"Detroit, Michigan, United States","Elmira/Corning, New York, United States",1,64.36476065,42.3315509,-83.0466403,42.16082385,-76.89412932
FY2023-24,587,"Detroit, Michigan, United States","Madison, Wisconsin, United States",6,447.15138161999994,42.3315509,-83.0466403,43.074761,-89.3837613
FY2023-24,587,"Detroit, Michigan, United States","Philadelphia, Pennsylvania, United States",2,176.3204352,42.3315509,-83.0466403,39.9527237,-75.1635262
FY2023-24,587,"Detroit, Michigan, United States","Washington, District Of Columbia, United States",1,74.50708657,42.3315509,-83.0466403,38.8950368,-77.0365427
FY2023-24,587,"Elmira/Corning, New York, United States","Detroit, Michigan, United States",1,64.36476065,42.16082385,-76.89412932,42.3315509,-83.0466403
FY2023-24,587,"Fort Lauderdale, Florida, United States","Atlanta, Georgia, United States",1,113.3209877,26.1223084,-80.1433786,33.7489924,-84.3902644
FY2023-24,587,"Fort Lauderdale, Florida, United States","Tampa, Florida, United States",2,94.2383557,26.1223084,-80.1433786,27.9477595,-82.458444
FY2023-24,587,"Harrisburg, Pennsylvania, United States","Charlotte, North Carolina, United States",2,160.7168569,40.2663107,-76.8861122,35.2272086,-80.8430827
FY2023-24,587,"Los Angeles, California, United States","Atlanta, Georgia, United States",1,343.188005,34.0536909,-118.242766,33.7489924,-84.3902644
FY2023-24,587,"Los Angeles, California, United States","Phoenix, Arizona, United States",1,71.97150509,34.0536909,-118.242766,33.4484367,-112.074141
FY2023-24,587,"Los Angeles, California, United States","Washington, District Of Columbia, United States",1,407.5799812,34.0536909,-118.242766,38.8950368,-77.0365427
FY2023-24,587,"Madison, Wisconsin, United States","Atlanta, Georgia, United States",4,551.5864943,43.074761,-89.3837613,33.7489924,-84.3902644
FY2023-24,587,"Madison, Wisconsin, United States","Charlotte, North Carolina, United States",6,827.3797414800001,43.074761,-89.3837613,35.2272086,-80.8430827
FY2023-24,587,"Madison, Wisconsin, United States","Chicago, Illinois, United States",6,155.7817717,43.074761,-89.3837613,41.8755616,-87.6244212
FY2023-24,587,"Madison, Wisconsin, United States","Detroit, Michigan, United States",10,745.2523027,43.074761,-89.3837613,42.3315509,-83.0466403
FY2023-24,587,"Madison, Wisconsin, United States","Minneapolis/St Paul, Minnesota, United States",11,600.2887097,43.074761,-89.3837613,44.878019050000006,-93.22092805
FY2023-24,587,"Madison, Wisconsin, United States","Philadelphia, Pennsylvania, United States",3,445.2871169,43.074761,-89.3837613,39.9527237,-75.1635262
FY2023-24,587,"Madison, Wisconsin, United States","Washington, District Of Columbia, United States",16,2200.104546,43.074761,-89.3837613,38.8950368,-77.0365427
FY2023-24,587,"Minneapolis/St Paul, Minnesota, United States","Baltimore, Maryland, United States",11,2001.744056,44.878019050000006,-93.22092805,39.2908816,-76.610759
FY2023-24,587,"Minneapolis/St Paul, Minnesota, United States","Madison, Wisconsin, United States",1,54.57170088,44.878019050000006,-93.22092805,43.074761,-89.3837613
FY2023-24,587,"Moline, Illinois, United States","Charlotte, North Carolina, United States",2,262.1401161,41.5058344,-90.5136642,35.2272086,-80.8430827
FY2023-24,587,"Munich, Germany","Budapest, Hu",1,68.46069997,48.1371079,11.5753822,47.4978789,19.0402383
FY2023-24,587,"Munich, Germany","Washington, District Of Columbia, United States",1,751.6524914,48.1371079,11.5753822,38.8950368,-77.0365427
FY2023-24,587,"Orlando, Florida, United States","Baltimore, Maryland, United States",1,153.5002019,28.5421109,-81.3790304,39.2908816,-76.610759
FY2023-24,587,"Panama City, Pa","Baltimore, Maryland, United States",1,368.8386549,8.9714493,-79.5341802,39.2908816,-76.610759
FY2023-24,587,"Panama City, Pa","San Jose, Cr",1,65.14493957,8.9714493,-79.5341802,9.9325427,-84.0795782
FY2023-24,587,"Philadelphia, Pennsylvania, United States","Madison, Wisconsin, United States",5,742.1451948000001,39.9527237,-75.1635262,43.074761,-89.3837613
FY2023-24,587,"Phoenix, Arizona, United States","Baltimore, Maryland, United States",1,352.5637598,33.4484367,-112.074141,39.2908816,-76.610759
FY2023-24,587,"San Jose, Cr","Panama City, Pa",1,65.14493957,9.9325427,-84.0795782,8.9714493,-79.5341802
FY2023-24,587,"Tampa, Florida, United States","Baltimore, Maryland, United States",1,164.4227068,27.9477595,-82.458444,39.2908816,-76.610759
FY2023-24,587,"Tampa, Florida, United States","Chicago, Illinois, United States",1,179.0238459,27.9477595,-82.458444,41.8755616,-87.6244212
FY2023-24,587,"Tampa, Florida, United States","Washington, District Of Columbia, United States",1,158.7664096,27.9477595,-82.458444,38.8950368,-77.0365427
FY2023-24,587,"Washington, District Of Columbia, United States","Atlanta, Georgia, United States",1,106.4944222,38.8950368,-77.0365427,33.7489924,-84.3902644
FY2023-24,587,"Washington, District Of Columbia, United States","Detroit, Michigan, United States",1,74.50708657,38.8950368,-77.0365427,42.3315509,-83.0466403
FY2023-24,587,"Washington, District Of Columbia, United States","Los Angeles, California, United States",1,407.5799812,38.8950368,-77.0365427,34.0536909,-118.242766
FY2023-24,587,"Washington, District Of Columbia, United States","Madison, Wisconsin, United States",18,2475.117614,38.8950368,-77.0365427,43.074761,-89.3837613
FY2023-24,587,"Washington, District Of Columbia, United States","Munich, Germany",1,751.6524914,38.8950368,-77.0365427,48.1371079,11.5753822
FY2023-24,600,"Baltimore, Maryland, United States","Denver, Colorado, United States",3,788.6248074,39.2908816,-76.610759,39.7392364,-104.984862
FY2023-24,600,"Denver, Colorado, United States","Baltimore, Maryland, United States",3,788.6248074,39.7392364,-104.984862,39.2908816,-76.610759
FY2023-24,600,"Nashville, Tennessee, United States","Washington, District Of Columbia, United States",1,109.2250484,36.1622767,-86.7742984,38.8950368,-77.0365427
FY2023-24,600,"Tampa, Florida, United States","Washington, District Of Columbia, United States",1,158.7664096,27.9477595,-82.458444,38.8950368,-77.0365427
FY2023-24,600,"Washington, District Of Columbia, United States","Nashville, Tennessee, United States",1,109.2250484,38.8950368,-77.0365427,36.1622767,-86.7742984
FY2023-24,600,"Washington, District Of Columbia, United States","Tampa, Florida, United States",1,158.7664096,38.8950368,-77.0365427,27.9477595,-82.458444
FY2023-24,630,"Albany, New York, United States","Washington, District Of Columbia, United States",2,123.6583583,42.6511674,-73.754968,38.8950368,-77.0365427
FY2023-24,630,"Charlotte, North Carolina, United States","Washington, District Of Columbia, United States",2,125.2187162,35.2272086,-80.8430827,38.8950368,-77.0365427
FY2023-24,630,"Cleveland, Ohio, United States","Washington, District Of Columbia, United States",3,222.8544789,41.4996574,-81.6936772,38.8950368,-77.0365427
FY2023-24,630,"Phoenix, Arizona, United States","Charlotte, North Carolina, United States",2,625.5220545,33.4484367,-112.074141,35.2272086,-80.8430827
FY2023-24,630,"Phoenix, Arizona, United States","New York, New York, United States",1,379.8065189,33.4484367,-112.074141,40.7127281,-74.0060152
FY2023-24,630,"Phoenix, Arizona, United States","Washington, District Of Columbia, United States",1,349.0257391,33.4484367,-112.074141,38.8950368,-77.0365427
FY2023-24,630,"San Diego, California, United States","Washington, District Of Columbia, United States",1,397.3197213,32.7174202,-117.162772,38.8950368,-77.0365427
FY2023-24,630,"Washington, District Of Columbia, United States","Albany, New York, United States",2,123.6583583,38.8950368,-77.0365427,42.6511674,-73.754968
FY2023-24,630,"Washington, District Of Columbia, United States","Cleveland, Ohio, United States",3,222.8544789,38.8950368,-77.0365427,41.4996574,-81.6936772
FY2023-24,630,"Washington, District Of Columbia, United States","Phoenix, Arizona, United States",4,1387.965509,38.8950368,-77.0365427,33.4484367,-112.074141
FY2023-24,630,"Washington, District Of Columbia, United States","San Diego, California, United States",1,397.3197213,38.8950368,-77.0365427,32.7174202,-117.162772
FY2023-24,637,"Salt Lake City, Utah, United States","Baltimore, Maryland, United States",1,328.6821203,40.7596198,-111.886797,39.2908816,-76.610759
FY2023-24,637,"Salt Lake City, Utah, United States","Washington, District Of Columbia, United States",1,326.3824068,40.7596198,-111.886797,38.8950368,-77.0365427
FY2023-24,637,"Washington, District Of Columbia, United States","Salt Lake City, Utah, United States",2,652.7648136,38.8950368,-77.0365427,40.7596198,-111.886797
FY2023-24,640,"Baltimore, Maryland, United States","Boston, Massachusetts, United States",6,430.6587622,39.2908816,-76.610759,42.3554334,-71.060511
FY2023-24,640,"Baltimore, Maryland, United States","Chicago, Illinois, United States",1,118.5871954,39.2908816,-76.610759,41.8755616,-87.6244212
FY2023-24,640,"Baltimore, Maryland, United States","Dallas, Texas, United States",1,214.5809537,39.2908816,-76.610759,32.7762719,-96.7968559
FY2023-24,640,"Baltimore, Maryland, United States","Nashville, Tennessee, United States",3,342.3034998,39.2908816,-76.610759,36.1622767,-86.7742984
FY2023-24,640,"Baltimore, Maryland, United States","San Diego, California, United States",1,404.7495647,39.2908816,-76.610759,32.7174202,-117.162772
FY2023-24,640,"Boston, Massachusetts, United States","Baltimore, Maryland, United States",8,574.2116829,42.3554334,-71.060511,39.2908816,-76.610759
FY2023-24,640,"Boston, Massachusetts, United States","Tampa, Florida, United States",2,419.2554494,42.3554334,-71.060511,27.9477595,-82.458444
FY2023-24,640,"Chicago, Illinois, United States","Baltimore, Maryland, United States",1,118.5871954,41.8755616,-87.6244212,39.2908816,-76.610759
FY2023-24,640,"Nashville, Tennessee, United States","Baltimore, Maryland, United States",3,342.3034998,36.1622767,-86.7742984,39.2908816,-76.610759
FY2023-24,640,"San Diego, California, United States","Baltimore, Maryland, United States",1,404.7495647,32.7174202,-117.162772,39.2908816,-76.610759
FY2023-24,640,"Tampa, Florida, United States","Boston, Massachusetts, United States",2,419.2554494,27.9477595,-82.458444,42.3554334,-71.060511
FY2023-24,640,"Tampa, Florida, United States","Washington, District Of Columbia, United States",1,158.1812754,27.9477595,-82.458444,38.8950368,-77.0365427
FY2023-24,650,"Atlanta, Georgia, United States","Madison, Wisconsin, United States",1,137.8966236,33.7489924,-84.3902644,43.074761,-89.3837613
FY2023-24,650,"Atlanta, Georgia, United States","Portland, Oregon, United States",1,383.1676386,33.7489924,-84.3902644,45.5202471,-122.674194
FY2023-24,650,"Atlanta, Georgia, United States","Sarasota/Bradenton, Florida, United States",2,173.589809,33.7489924,-84.3902644,27.395988350000003,-82.55407423
FY2023-24,650,"Atlanta, Georgia, United States","Tampa, Florida, United States",22,1742.139522,33.7489924,-84.3902644,27.9477595,-82.458444
FY2023-24,650,"Baltimore, Maryland, United States","Sarasota/Bradenton, Florida, United States",1,171.6393617,39.2908816,-76.610759,27.395988350000003,-82.55407423
FY2023-24,650,"Baltimore, Maryland, United States","Tampa, Florida, United States",8,1315.381654,39.2908816,-76.610759,27.9477595,-82.458444
FY2023-24,650,"Charlotte, North Carolina, United States","Memphis, Tennessee, United States",2,198.9456238,35.2272086,-80.8430827,35.1460249,-90.0517638
FY2023-24,650,"Charlotte, North Carolina, United States","Tampa, Florida, United States",1,99.08272246,35.2272086,-80.8430827,27.9477595,-82.458444
FY2023-24,650,"Chicago, Illinois, United States","Orlando, Florida, United States",2,355.5710774,41.8755616,-87.6244212,28.5421109,-81.3790304
FY2023-24,650,"Chicago, Illinois, United States","San Diego, California, United States",1,303.9159756,41.8755616,-87.6244212,32.7174202,-117.162772
FY2023-24,650,"Chicago, Illinois, United States","Tampa, Florida, United States",2,355.39417632000004,41.8755616,-87.6244212,27.9477595,-82.458444
FY2023-24,650,"Dallas, Texas, United States","San Diego, California, United States",2,412.8870122,32.7762719,-96.7968559,32.7174202,-117.162772
FY2023-24,650,"Denver, Colorado, United States","Tampa, Florida, United States",6,1596.354926,39.7392364,-104.984862,27.9477595,-82.458444
FY2023-24,650,"Detroit, Michigan, United States","San Diego, California, United States",1,345.1339164,42.3315509,-83.0466403,32.7174202,-117.162772
FY2023-24,650,"Detroit, Michigan, United States","Seoul, Kr",10,11702.00337,42.3315509,-83.0466403,37.5666791,126.9782914
FY2023-24,650,"Houston, Texas, United States","Portland, Oregon, United States",3,966.4103461,29.7589382,-95.3676974,45.5202471,-122.674194
FY2023-24,650,"Houston, Texas, United States","San Antonio, Texas, United States",3,137.0302621,29.7589382,-95.3676974,29.4246002,-98.4951405
FY2023-24,650,"Houston, Texas, United States","Tampa, Florida, United States",2,306.2202249,29.7589382,-95.3676974,27.9477595,-82.458444
FY2023-24,650,"Indianapolis, Indiana, United States","Atlanta, Georgia, United States",2,168.5186461,39.7683331,-86.1583502,33.7489924,-84.3902644
FY2023-24,650,"Los Angeles, California, United States","Atlanta, Georgia, United States",10,3431.8800500999996,34.0536909,-118.242766,33.7489924,-84.3902644
FY2023-24,650,"Los Angeles, California, United States","Manila, Ph",10,12894.316332400002,34.0536909,-118.242766,14.5904492,120.9803621
FY2023-24,650,"Madison, Wisconsin, United States","Atlanta, Georgia, United States",1,137.8966236,43.074761,-89.3837613,33.7489924,-84.3902644
FY2023-24,650,"Manila, Ph","Los Angeles, California, United States",10,12894.316332400002,14.5904492,120.9803621,34.0536909,-118.242766
FY2023-24,650,"Memphis, Tennessee, United States","Atlanta, Georgia, United States",2,128.7295213,35.1460249,-90.0517638,33.7489924,-84.3902644
FY2023-24,650,"Minneapolis/St Paul, Minnesota, United States","Tampa, Florida, United States",5,1155.163749,44.878019050000006,-93.22092805,27.9477595,-82.458444
FY2023-24,650,"Nashville, Tennessee, United States","Tampa, Florida, United States",1,119.3673743,36.1622767,-86.7742984,27.9477595,-82.458444
FY2023-24,650,"Orlando, Florida, United States","Chicago, Illinois, United States",2,355.5710774,28.5421109,-81.3790304,41.8755616,-87.6244212
FY2023-24,650,"Phoenix, Arizona, United States","San Diego, California, United States",1,72.84240249,33.4484367,-112.074141,32.7174202,-117.162772
FY2023-24,650,"Portland, Oregon, United States","Denver, Colorado, United States",4,770.81677,45.5202471,-122.674194,39.7392364,-104.984862
FY2023-24,650,"Salt Lake City, Utah, United States","Tampa, Florida, United States",1,333.1046461,40.7596198,-111.886797,27.9477595,-82.458444
FY2023-24,650,"San Antonio, Texas, United States","Houston, Texas, United States",2,91.35350808,29.4246002,-98.4951405,29.7589382,-95.3676974
FY2023-24,650,"San Diego, California, United States","Charlotte, North Carolina, United States",1,366.3620404,32.7174202,-117.162772,35.2272086,-80.8430827
FY2023-24,650,"San Diego, California, United States","Denver, Colorado, United States",1,165.9830646,32.7174202,-117.162772,39.7392364,-104.984862
FY2023-24,650,"San Diego, California, United States","Salt Lake City, Utah, United States",1,122.0980005,32.7174202,-117.162772,40.7596198,-111.886797
FY2023-24,650,"San Diego, California, United States","St Louis, Missouri, United States",2,549.4546101,32.7174202,-117.162772,38.6280278,-90.1910154
FY2023-24,650,"San Diego, California, United States","Tampa, Florida, United States",2,736.2621015,32.7174202,-117.162772,27.9477595,-82.458444
FY2023-24,650,"Sarasota/Bradenton, Florida, United States","Atlanta, Georgia, United States",2,173.589809,27.395988350000003,-82.55407423,33.7489924,-84.3902644
FY2023-24,650,"Sarasota/Bradenton, Florida, United States","Baltimore, Maryland, United States",1,171.6393617,27.395988350000003,-82.55407423,39.2908816,-76.610759
FY2023-24,650,"St Louis, Missouri, United States","Tampa, Florida, United States",1,169.4938697,38.6280278,-90.1910154,27.9477595,-82.458444
FY2023-24,650,"Tampa, Florida, United States","Atlanta, Georgia, United States",9,712.6934407,27.9477595,-82.458444,33.7489924,-84.3902644
FY2023-24,650,"Tampa, Florida, United States","Baltimore, Maryland, United States",9,1479.804361,27.9477595,-82.458444,39.2908816,-76.610759
FY2023-24,650,"Tampa, Florida, United States","Charlotte, North Carolina, United States",2,198.1654449,27.9477595,-82.458444,35.2272086,-80.8430827
FY2023-24,650,"Tampa, Florida, United States","Chicago, Illinois, United States",3,534.4180222,27.9477595,-82.458444,41.8755616,-87.6244212
FY2023-24,650,"Tampa, Florida, United States","Dallas, Texas, United States",2,361.2228386,27.9477595,-82.458444,32.7762719,-96.7968559
FY2023-24,650,"Tampa, Florida, United States","Denver, Colorado, United States",1,266.0591544,27.9477595,-82.458444,39.7392364,-104.984862
FY2023-24,650,"Tampa, Florida, United States","Detroit, Michigan, United States",11,2111.1641493800003,27.9477595,-82.458444,42.3315509,-83.0466403
FY2023-24,650,"Tampa, Florida, United States","Houston, Texas, United States",5,765.5505623,27.9477595,-82.458444,29.7589382,-95.3676974
FY2023-24,650,"Tampa, Florida, United States","Indianapolis, Indiana, United States",2,326.8949662,27.9477595,-82.458444,39.7683331,-86.1583502
FY2023-24,650,"Tampa, Florida, United States","Minneapolis/St Paul, Minnesota, United States",5,1155.163749,27.9477595,-82.458444,44.878019050000006,-93.22092805
FY2023-24,650,"Tampa, Florida, United States","Nashville, Tennessee, United States",1,119.3673743,27.9477595,-82.458444,36.1622767,-86.7742984
FY2023-24,650,"Tampa, Florida, United States","Phoenix, Arizona, United States",1,315.4145427,27.9477595,-82.458444,33.4484367,-112.074141
FY2023-24,650,"Tampa, Florida, United States","San Diego, California, United States",2,736.2621015,27.9477595,-82.458444,32.7174202,-117.162772
FY2023-24,650,"Tampa, Florida, United States","St Louis, Missouri, United States",1,169.4938697,27.9477595,-82.458444,38.6280278,-90.1910154
FY2023-24,650,"Tampa, Florida, United States","Washington, District Of Columbia, United States",3,476.29922883000006,27.9477595,-82.458444,38.8950368,-77.0365427
FY2023-24,650,"Washington, District Of Columbia, United States","Tampa, Florida, United States",3,476.29922883000006,38.8950368,-77.0365427,27.9477595,-82.458444
FY2023-24,653,"Baltimore, Maryland, United States","Tampa, Florida, United States",4,657.690827,39.2908816,-76.610759,27.9477595,-82.458444
FY2023-24,653,"Tampa, Florida, United States","Baltimore, Maryland, United States",4,657.690827,27.9477595,-82.458444,39.2908816,-76.610759
FY2023-24,654,"Baltimore, Maryland, United States","Tampa, Florida, United States",1,164.4227068,39.2908816,-76.610759,27.9477595,-82.458444
FY2023-24,654,"Denver, Colorado, United States","Santa Ana, California, United States",2,329.235503,39.7392364,-104.984862,33.7494951,-117.873221
FY2023-24,654,"Phoenix, Arizona, United States","Tampa, Florida, United States",2,630.8290855,33.4484367,-112.074141,27.9477595,-82.458444
FY2023-24,654,"Santa Ana, California, United States","Phoenix, Arizona, United States",2,131.4601475,33.7494951,-117.873221,33.4484367,-112.074141
